Account,Date,year,month,day,Channel,Units,0:00,1:00,2:00,3:00,4:00,5:00,6:00,7:00,8:00,9:00,10:00,11:00,12:00,13:00,14:00,15:00,16:00,17:00,18:00,19:00,20:00,21:00,22:00,23:00,day_energy,SUM
6930212101,"Tuesday, September 4, 2018",2018,9,4,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Tuesday, September 4, 2018",2018,9,4,106959544 1,kWh,3542.4,2246.4,3427.2,2232,2851.2,3823.2,4327.2,4759.2,5385.6,5637.6,5680.8,5731.2,5716.8,5500.8,4615.2,4579.2,4456.8,4147.2,3751.2,2743.2,3765.6,3621.6,3643.2,3636,99820.8,271612.8
6930212101,"Tuesday, September 4, 2018",2018,9,4,106959544 2,kVARh,1987.2,1152,1944,1130.4,1497.6,2102.4,2268,2455.2,3016.8,3369.6,3333.6,3355.2,3348,3240,2548.8,2527.2,2484,2318.4,2131.2,1461.6,2066.4,2044.8,2066.4,2037.6,55886.4,
6930212101,"Tuesday, September 4, 2018",2018,9,4,108209523 1,kWh,5457.6,5572.8,5378.4,5551.2,5976,5990.4,6991.2,8244,9554.4,9244.8,9388.8,9417.6,9244.8,9028.8,8863.2,8791.2,8582.4,7711.2,5760,5724,5558.4,5263.2,5248.8,5248.8,171792,171792
6930212101,"Tuesday, September 4, 2018",2018,9,4,108209523 2,kVARh,2203.2,2275.2,2188.8,2246.4,2138.4,2131.2,2390.4,3391.2,4341.6,4248,4240.8,4219.2,4168.8,4082.4,4017.6,4010.4,3967.2,3427.2,2390.4,2224.8,2138.4,2102.4,2102.4,2095.2,72741.6,
6930212101,"Tuesday, September 4, 2018",2018,9,4,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, September 4, 2018",2018,9,4,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, September 4, 2018",2018,9,4,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Tuesday, September 4, 2018",2018,9,4,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5, Fahren,Fahren,75.2,75.2,73.4,71.6,73.4,73.4,73.4,75.2,78.8,82.4,84.2,87.8,86,87.8,84.2,84.2,84.2,82.4,82.4,69.8,73.4,73.4,73.4,73.4,1878.6,
6930212101,"Wednesday, September 5, 2018",2018,9,5, RH,RH,83.35,83.35,88.52,94.06,88.52,94.11,88.52,88.61,78.65,69.95,66,58.85,58.61,55.36,62.09,62.09,54.86,61.86,65.8,94.02,88.52,83.23,88.52,83.23,1840.68,
6930212101,"Wednesday, September 5, 2018",2018,9,5,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106119542 1 Power Factor,Power Factor,89.337057,88.996829,89.014222,88.781816,89.902774,90.114286,90.769777,90.654662,90.453405,90.170454,89.743869,89.37505,89.833183,89.963289,89.890261,89.776059,89.759197,89.815366,90.497625,90.968923,91.347337,91.749547,91.36662,91.237982,2163.51959,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,106959544 1,kWh,3801.6,3787.2,3736.8,3693.6,3844.8,3996,4255.2,4269.6,4428,4730.4,5184,4924.8,4608,4593.6,4572,4478.4,4377.6,4010.4,3657.6,3607.2,3182.4,2332.8,3340.8,4068,97480.8,271641.6
6930212101,"Wednesday, September 5, 2018",2018,9,5,106959544 2,kVARh,2102.4,2138.4,2095.2,2116.8,2174.4,2232,2275.2,2296.8,2368.8,2541.6,2916,2851.2,2541.6,2512.8,2520,2469.6,2412,2253.6,2044.8,2008.8,1713.6,1166.4,1778.4,2131.2,53661.6,
6930212101,"Wednesday, September 5, 2018",2018,9,5,108209523 1,kWh,6516,6667.2,6544.8,6516,6948,7034.4,7660.8,7560,8071.2,9100.8,9338.4,8856,8848.8,8920.8,8884.8,8611.2,8496,7394.4,5652,5335.2,5248.8,5407.2,5292,5256,174160.8,174160.8
6930212101,"Wednesday, September 5, 2018",2018,9,5,108209523 2,kVARh,3088.8,3218.4,3168,3175.2,3081.6,3074.4,3232.8,3211.2,3528,4089.6,4226.4,4068,4039.2,4046.4,4039.2,3952.8,3909.6,3333.6,2340,2073.6,2044.8,2188.8,2066.4,2052,77248.8,
6930212101,"Wednesday, September 5, 2018",2018,9,5,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Wednesday, September 5, 2018",2018,9,5,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, September 6, 2018",2018,9,6, Fahren,Fahren,73.4,71.6,71.6,71.6,71.6,71.6,69.8,71.6,73.4,73.4,73.4,73.4,75.2,75.2,75.2,77,69.8,69.8,71.6,69.8,69.8,69.8,69.8,69.8,1729.2,
6930212101,"Thursday, September 6, 2018",2018,9,6, RH,RH,88.52,94.06,94.06,94.06,94.06,94.06,94.02,94.06,88.52,88.52,94.11,88.52,94.15,83.35,88.61,78.51,94.02,94.02,88.44,94.02,94.02,94.02,94.02,100,2203.75,
6930212101,"Thursday, September 6, 2018",2018,9,6,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106119542 1 Power Factor,Power Factor,90.841539,90.66583,90.701907,90.755649,91.764743,90.126212,90.042639,90.034458,89.918287,89.847737,89.972304,89.838935,89.90245,89.690299,90.42255,91.430888,91.541243,91.647324,91.347669,91.631585,90.495922,88.820417,88.932378,89.399526,2169.772491,
6930212101,"Thursday, September 6, 2018",2018,9,6,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,106959544 1,kWh,3988.8,4017.6,4039.2,4003.2,4046.4,4068,4240.8,4348.8,4442.4,4500,4406.4,4399.2,4442.4,4248,4204.8,4262.4,4212,3945.6,3103.2,2592,3823.2,3391.2,3160.8,2498.4,94384.8,256492.8
6930212101,"Thursday, September 6, 2018",2018,9,6,106959544 2,kVARh,2138.4,2174.4,2167.2,2145.6,2131.2,2152.8,2239.2,2296.8,2376,2455.2,2376,2383.2,2397.6,2318.4,2246.4,2304,2311.2,2167.2,1670.4,1353.6,2037.6,1886.4,1735.2,1252.8,50716.8,
6930212101,"Thursday, September 6, 2018",2018,9,6,108209523 1,kWh,5148,5112,5126.4,5068.8,5364,6638.4,8323.2,8402.4,8488.8,8395.2,8402.4,8546.4,8654.4,7783.2,7358.4,6782.4,6465.6,6213.6,5594.4,5536.8,5889.6,5911.2,5990.4,6912,162108,162108
6930212101,"Thursday, September 6, 2018",2018,9,6,108209523 2,kVARh,2066.4,2073.6,2088,2052,1944,2995.2,3830.4,3866.4,3916.8,3844.8,3837.6,3945.6,3981.6,3607.2,3211.2,2592,2383.2,2268,2210.4,2203.2,2534.4,2923.2,2973.6,3470.4,70819.2,
6930212101,"Thursday, September 6, 2018",2018,9,6,108209525 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,108209525 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,108209526 1,kWh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Thursday, September 6, 2018",2018,9,6,108209526 2,kVARh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
6930212101,"Friday, September 7, 2018",2018,9,7, Fahren,Fahren,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,69.8,73.4,73.4,78.8,77,78.8,71.6,69.8,69.8,69.8,69.8,60.8,69.8,69.8,64.4,64.4,1689.6,
6930212101,"Friday, September 7, 2018",2018,9,7, RH,RH,100,100,94.02,94.02,94.02,94.02,88.35,88.35,94.02,88.52,88.52,73.99,78.51,73.99,94.06,100,100,100,94.02,93.79,88.35,88.35,100,100,2208.9,
6930212101,"Friday, September 7, 2018",2018,9,7,104895486 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,104895486 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106119542 1 kWh,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106119542 1 Power Factor,Power Factor,88.179892,88.203361,88.345756,88.194062,89.233832,89.44199,90.35926,89.472559,89.38145,89.585057,89.594394,88.916041,90.213239,90.403039,90.39726,90.316961,90.307679,90.859992,91.170132,91.510008,91.635395,91.203626,89.359227,88.845487,2155.129699,
6930212101,"Friday, September 7, 2018",2018,9,7,106119542 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106152381 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106152381 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106152383 1,kWh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106152383 2,kVARh,,,,,,,,,,,,,,,,,,,,,,,,,0,
6930212101,"Friday, September 7, 2018",2018,9,7,106959544 1,kWh,2505.6,2520,2505.6,2520,2548.8,2678.4,3175.2,4089.6,4024.8,4032,4082.4,4075.2,3067.2,3016.8,3016.8,2973.6,2908.8,2750.4,2419.2,2296.8,2210.4,2304,2383.2,2304,70408.8,252885.6
6930212101,"Friday, September 7, 2018",2018,9,7,106959544 2,kVARh,1339.2,1346.4,1339.2,1360.8,1389.6,1432.8,1612.8,2361.6,2325.6,2289.6,2347.2,2440.8,1555.2,1519.2,1519.2,1497.6,1454.4,1432.8,1252.8,1180.8,1116,1101.6,1166.4,1166.4,37548,
6930212101,"Friday, September 7, 2018",2018,9,7,108209523 1,kWh,6811.2,6955.2,6876,6883.2,7459.2,7603.2,8683.2,8834.4,8647.2,8611.2,8668.8,8308.8,8524.8,8647.2,8719.2,8690.4,8582.4,7624.8,6048,5464.8,5436,6206.4,7380,6811.2,182476.8,182476.8
